iucn_sid,sciname,spp_group,sciname_worrms,status,sciname_accepted,iucn_name_ver
192673,Conus aculeiformis,CONESNAILS,Conus aculeiformis,unaccepted,Conasprella aculeiformis,FALSE
192674,Conus sponsalis,CONESNAILS,Conus sponsalis,accepted,Conus sponsalis,TRUE
192675,Conus baccatus,CONESNAILS,Conus baccatus,unaccepted,Conasprella baccata,FALSE
192676,Conus branhamae,CONESNAILS,Conus branhamae,unaccepted,Conasprella jaspidea pealii,FALSE
192677,Conus wittigi,CONESNAILS,Conus wittigi,accepted,Conus wittigi,TRUE
192678,Conus berdulinus,CONESNAILS,Conus berdulinus,accepted,Conus berdulinus,TRUE
192679,Conus virgatus,CONESNAILS,Conus virgatus,accepted,Conus virgatus,TRUE
192680,Conus sauros,CONESNAILS,Conus sauros,unaccepted,Conasprella sauros,FALSE
192681,Conus teramachii,CONESNAILS,Conus teramachii,unaccepted,Profundiconus teramachii,FALSE
192682,Conus hivanus,CONESNAILS,Conus hivanus,accepted,Conus hivanus,TRUE
192683,Conus stimpsoni,CONESNAILS,Conus stimpsoni,accepted,Conus stimpsoni,TRUE
192684,Conus anabathrum,CONESNAILS,Conus anabathrum,accepted,Conus anabathrum,TRUE
192685,Conus dictator,CONESNAILS,Conus dictator,unaccepted,Conasprella dictator,FALSE
192686,Conus parius,CONESNAILS,Conus parius,accepted,Conus parius,TRUE
192687,Conus cloveri,CONESNAILS,Conus cloveri,accepted,Conus cloveri,TRUE
192688,Conus locumtenens,CONESNAILS,Conus locumtenens,accepted,Conus locumtenens,TRUE
192689,Conus traillii,CONESNAILS,Conus traillii,accepted,Conus traillii,TRUE
192690,Conus tirardi,CONESNAILS,Conus tirardi,accepted,Conus tirardi,TRUE
192691,Conus aurisiacus,CONESNAILS,Conus aurisiacus,accepted,Conus aurisiacus,TRUE
192692,Conus viola,CONESNAILS,Conus viola,accepted,Conus viola,TRUE
192693,Conus cancellatus,CONESNAILS,Conus cancellatus,accepted,Conus cancellatus,TRUE
192694,Conus varius,CONESNAILS,Conus varius,accepted,Conus varius,TRUE
192695,Conus sunderlandi,CONESNAILS,Conus sunderlandi,accepted,Conus sunderlandi,TRUE
192696,Conus purpurascens,CONESNAILS,Conus purpurascens,accepted,Conus purpurascens,TRUE
192697,Conus chiangi,CONESNAILS,Conus chiangi,accepted,Conus chiangi,TRUE
192698,Conus rawaiensis,CONESNAILS,Conus rawaiensis,accepted,Conus rawaiensis,TRUE
192699,Conus striatellus,CONESNAILS,Conus striatellus,accepted,Conus striatellus,TRUE
192700,Conus eburneus,CONESNAILS,Conus eburneus,accepted,Conus eburneus,TRUE
192701,Conus marmoreus,CONESNAILS,Conus marmoreus,accepted,Conus marmoreus,TRUE
192701,Conus marmoreus,CONESNAILS,Conus marmoreus,unaccepted,Conus monile,FALSE
192702,Conus maioensis,CONESNAILS,Conus maioensis,accepted,Conus maioensis,TRUE
192703,Conus trochulus,CONESNAILS,Conus trochulus,accepted,Conus trochulus,TRUE
192704,Conus acutangulus,CONESNAILS,Conus acutangulus,accepted,Conus acutangulus,TRUE
192705,Conus norai,CONESNAILS,Conus norai,accepted,Conus norai,TRUE
192706,Conus kawamurai,CONESNAILS,Conus kawamurai,accepted,Conus kawamurai,TRUE
192707,Conus cedonulli,CONESNAILS,Conus cedonulli,accepted,Conus cedonulli,TRUE
192708,Conus cinereus,CONESNAILS,Conus cinereus,accepted,Conus cinereus,TRUE
192708,Conus cinereus,CONESNAILS,Conus cinereus,nomen dubium,Conus cinereus,TRUE
192709,Conus hybridus,CONESNAILS,Conus hybridus,accepted,Conus hybridus,TRUE
192710,Conus delucai,CONESNAILS,Conus delucai,unaccepted,Conasprella iansa,FALSE
192711,Conus cordigera,CONESNAILS,Conus cordigera,accepted,Conus cordigera,TRUE
192712,Conus pennaceus,CONESNAILS,Conus pennaceus,accepted,Conus pennaceus,TRUE
192713,Conus barthelemyi,CONESNAILS,Conus barthelemyi,accepted,Conus barthelemyi,TRUE
192714,Conus figulinus,CONESNAILS,Conus figulinus,accepted,Conus figulinus,TRUE
192715,Conus melvilli,CONESNAILS,Conus melvilli,accepted,Conus melvilli,TRUE
192716,Conus aurantius,CONESNAILS,Conus aurantius,accepted,Conus aurantius,TRUE
192717,Conus bellulus,CONESNAILS,Conus bellulus,accepted,Conus bellulus,TRUE
192718,Conus hopwoodi,CONESNAILS,Conus hopwoodi,unaccepted,Conasprella hopwoodi,FALSE
192719,Conus litteratus,CONESNAILS,Conus litteratus,accepted,Conus litteratus,TRUE
192720,Conus micropunctatus,CONESNAILS,Conus micropunctatus,accepted,Conus micropunctatus,TRUE
192721,Conus messiasi,CONESNAILS,Conus messiasi,accepted,Conus messiasi,TRUE
192722,Conus glans,CONESNAILS,Conus glans,accepted,Conus glans,TRUE
192723,Conus emarginatus,CONESNAILS,Conus emarginatus,unaccepted,Conasprella emarginata,FALSE
192724,Conus bartschi,CONESNAILS,Conus bartschi,accepted,Conus bartschi,TRUE
192725,Conus infrenatus,CONESNAILS,Conus infrenatus,accepted,Conus infrenatus,TRUE
192726,Conus verdensis,CONESNAILS,Conus verdensis,accepted,Conus verdensis,TRUE
192727,Conus achatinus,CONESNAILS,Conus achatinus,accepted,Conus achatinus,TRUE
192728,Conus sulcocastaneus,CONESNAILS,Conus sulcocastaneus,accepted,Conus sulcocastaneus,TRUE
192729,Conus crocatus,CONESNAILS,Conus crocatus,accepted,Conus crocatus,TRUE
192730,Conus aphrodite,CONESNAILS,Conus aphrodite,unaccepted,Conasprella aphrodite,FALSE
192731,Conus bonfiglioli,CONESNAILS,NA,error,NA,NA
192732,Conus cervus,CONESNAILS,Conus cervus,accepted,Conus cervus,TRUE
192732,Conus cervus,CONESNAILS,Conus cervus,unaccepted,Conus cuvieri,FALSE
192733,Conus sukhadwalai,CONESNAILS,Conus sukhadwalai,accepted,Conus sukhadwalai,TRUE
192734,Conus binghamae,CONESNAILS,Conus binghamae,accepted,Conus binghamae,TRUE
192735,Conus tornatus,CONESNAILS,Conus tornatus,unaccepted,Conasprella tornata,FALSE
192736,Conus babaensis,CONESNAILS,Conus babaensis,accepted,Conus babaensis,TRUE
192737,Conus canonicus,CONESNAILS,Conus canonicus,accepted,Conus canonicus,TRUE
192738,Conus bengalensis,CONESNAILS,Conus bengalensis,accepted,Conus bengalensis,TRUE
192739,Conus patamakanthini,CONESNAILS,Conus patamakanthini,unaccepted,Conus australis,FALSE
192740,Conus dampierensis,CONESNAILS,Conus dampierensis,accepted,Conus dampierensis,TRUE
192741,Conus pineaui,CONESNAILS,Conus pineaui,accepted,Conus pineaui,TRUE
192742,Conus raulsilvai,CONESNAILS,Conus raulsilvai,accepted,Conus raulsilvai,TRUE
192743,Conus tessulatus,CONESNAILS,Conus tessulatus,accepted,Conus tessulatus,TRUE
192744,Conus ateralbus,CONESNAILS,Conus ateralbus,accepted,Conus ateralbus,TRUE
192745,Conus nucleus,CONESNAILS,Conus nucleus,accepted,Conus nucleus,TRUE
192746,Conus poormani,CONESNAILS,Conus poormani,accepted,Conus poormani,TRUE
192747,Conus milesi,CONESNAILS,Conus milesi,accepted,Conus milesi,TRUE
192748,Conus unifasciatus,CONESNAILS,Conus unifasciatus,unaccepted,Conus franciscanus,FALSE
192749,Conus harlandi,CONESNAILS,Conus harlandi,accepted,Conus harlandi,TRUE
192750,Conus moylani,CONESNAILS,Conus moylani,unaccepted,Conus papuensis,FALSE
192751,Conus sphacelatus,CONESNAILS,Conus sphacelatus,accepted,Conus sphacelatus,TRUE
192752,Conus rosemaryae,CONESNAILS,Conus rosemaryae,accepted,Conus rosemaryae,TRUE
192753,Conus pergrandis,CONESNAILS,Conus pergrandis,accepted,Conus pergrandis,TRUE
192754,Conus coffeae,CONESNAILS,Conus coffeae,accepted,Conus coffeae,TRUE
192755,Conus profundorum,CONESNAILS,Conus profundorum,unaccepted,Profundiconus profundorum,FALSE
192756,Conus evansi,CONESNAILS,Conus evansi,accepted,Conus evansi,TRUE
192757,Conus sutanorcum,CONESNAILS,Conus sutanorcum,accepted,Conus sutanorcum,TRUE
192758,Conus richeri,CONESNAILS,Conus richeri,accepted,Conus richeri,TRUE
192759,Conus janus,CONESNAILS,Conus janus,accepted,Conus janus,TRUE
192760,Conus stramineus,CONESNAILS,Conus stramineus,accepted,Conus stramineus,TRUE
192761,Conus mappa,CONESNAILS,Conus mappa,unaccepted,Conus mappa,TRUE
192761,Conus mappa,CONESNAILS,Conus mappa,unaccepted,Conus eldredi,FALSE
192761,Conus mappa,CONESNAILS,Conus mappa,accepted,Conus mappa,TRUE
192762,Conus telatus,CONESNAILS,Conus telatus,accepted,Conus telatus,TRUE
192763,Conus troendlei,CONESNAILS,Conus troendlei,accepted,Conus troendlei,TRUE
192764,Conus sanderi,CONESNAILS,Conus sanderi,accepted,Conus sanderi,TRUE
192765,Conus iodostoma,CONESNAILS,Conus iodostoma,accepted,Conus iodostoma,TRUE
192766,Conus selenae,CONESNAILS,Conus selenae,unaccepted,Artemidiconus selenae,FALSE
192767,Conus eucoronatus,CONESNAILS,Conus eucoronatus,unaccepted,Conasprella eucoronata,FALSE
192768,Conus hieroglyphus,CONESNAILS,Conus hieroglyphus,accepted,Conus hieroglyphus,TRUE
192769,Conus swainsoni,CONESNAILS,Conus swainsoni,accepted,Conus swainsoni,TRUE
192771,Conus crioulus,CONESNAILS,Conus crioulus,accepted,Conus crioulus,TRUE
192772,Conus geographus,CONESNAILS,Conus geographus,accepted,Conus geographus,TRUE
192773,Conus polongimarumai,CONESNAILS,Conus polongimarumai,accepted,Conus polongimarumai,TRUE
192774,Conus wilsi,CONESNAILS,Conus wilsi,accepted,Conus wilsi,TRUE
192775,Conus kerstitchi,CONESNAILS,Conus kerstitchi,accepted,Conus kerstitchi,TRUE
192776,Conus shikamai,CONESNAILS,Conus shikamai,accepted,Conus shikamai,TRUE
192777,Conus colmani,CONESNAILS,Conus colmani,accepted,Conus colmani,TRUE
192778,Conus vexillum,CONESNAILS,Conus vexillum,accepted,Conus vexillum,TRUE
192779,Conus ochroleucus,CONESNAILS,Conus ochroleucus,accepted,Conus ochroleucus,TRUE
192780,Conus cakobaui,CONESNAILS,Conus cakobaui,unaccepted,Profundiconus cakobaui,FALSE
192781,Conus ranonganus,CONESNAILS,Conus ranonganus,accepted,Conus ranonganus,TRUE
192782,Conus portobeloensis,CONESNAILS,Conus portobeloensis,accepted,Conus portobeloensis,TRUE
192783,Conus velaensis,CONESNAILS,Conus velaensis,accepted,Conus velaensis,TRUE
192784,Conus aureopunctatus,CONESNAILS,Conus aureopunctatus,accepted,Conus aureopunctatus,TRUE
192785,Conus regonae,CONESNAILS,Conus regonae,accepted,Conus regonae,TRUE
192786,Conus stercusmuscarum,CONESNAILS,Conus stercusmuscarum,accepted,Conus stercusmuscarum,TRUE
192787,Conus fijisulcatus,CONESNAILS,Conus fijisulcatus,accepted,Conus fijisulcatus,TRUE
192788,Conus bahamensis,CONESNAILS,Conus bahamensis,accepted,Conus bahamensis,TRUE
192789,Conus tulipa,CONESNAILS,Conus tulipa,accepted,Conus tulipa,TRUE
192790,Conus trigonus,CONESNAILS,Conus trigonus,accepted,Conus trigonus,TRUE
192791,Conus helgae,CONESNAILS,Conus helgae,accepted,Conus helgae,TRUE
192792,Conus typhon,CONESNAILS,Conus typhon,accepted,Conus typhon,TRUE
192793,Conus cylindraceus,CONESNAILS,Conus cylindraceus,accepted,Conus cylindraceus,TRUE
192794,Conus augur,CONESNAILS,Conus augur,unaccepted,Conus augur,TRUE
192794,Conus augur,CONESNAILS,Conus augur,accepted,Conus augur,TRUE
192795,Conus boschorum,CONESNAILS,Conus boschorum,accepted,Conus boschorum,TRUE
192796,Conus musicus,CONESNAILS,Conus musicus,accepted,Conus musicus,TRUE
192797,Conus thalassiarchus,CONESNAILS,Conus thalassiarchus,accepted,Conus thalassiarchus,TRUE
192798,Conus patae,CONESNAILS,Conus patae,accepted,Conus patae,TRUE
192799,Conus namocanus,CONESNAILS,Conus namocanus,accepted,Conus namocanus,TRUE
192800,Conus ciderryi,CONESNAILS,Conus ciderryi,accepted,Conus ciderryi,TRUE
192801,Conus guidopoppei,CONESNAILS,Conus guidopoppei,unaccepted,Conasprella guidopoppei,FALSE
192802,Conus dondani,CONESNAILS,Conus dondani,unaccepted,Profundiconus dondani,FALSE
192803,Conus angasi,CONESNAILS,Conus angasi,accepted,Conus angasi,TRUE
192804,Conus acutimarginatus,CONESNAILS,Conus acutimarginatus,unaccepted,Conasprella jaspidea,FALSE
192805,Conus archetypus,CONESNAILS,Conus archetypus,unaccepted,Conus ziczac archetypus,FALSE
192806,Conus kiicumulus,CONESNAILS,Conus kiicumulus,accepted,Conus kiicumulus,TRUE
192807,Conus bajanensis,CONESNAILS,Conus bajanensis,unaccepted,Conasprella bajanensis,FALSE
192808,Conus grahami,CONESNAILS,Conus grahami,accepted,Conus grahami,TRUE
192808,Conus grahami,CONESNAILS,NA,deleted,Conus grahami,TRUE
192809,Conus ceruttii,CONESNAILS,Conus ceruttii,accepted,Conus ceruttii,TRUE
192810,Conus xanthicus,CONESNAILS,Conus xanthicus,accepted,Conus xanthicus,TRUE
192811,Conus planorbis,CONESNAILS,Conus planorbis,accepted,Conus planorbis,TRUE
192812,Conus quercinus,CONESNAILS,Conus quercinus,unaccepted,Conus quercinus,TRUE
192812,Conus quercinus,CONESNAILS,Conus quercinus,accepted,Conus quercinus,TRUE
192813,Conus floccatus,CONESNAILS,Conus floccatus,accepted,Conus floccatus,TRUE
192814,Conus rainesae,CONESNAILS,Conus rainesae,unaccepted,Conasprella rainesae,FALSE
192815,Conus auricomus,CONESNAILS,Conus auricomus,unaccepted,Conus aureus,FALSE
192815,Conus auricomus,CONESNAILS,Conus auricomus,accepted,Conus auricomus,TRUE
192816,Conus ximenes,CONESNAILS,Conus ximenes,unaccepted,Conasprella ximenes,FALSE
192817,Conus kulkulcan,CONESNAILS,Conus kulkulcan,accepted,Conus kulkulcan,TRUE
192818,Conus deynzerorum,CONESNAILS,Conus deynzerorum,accepted,Conus deynzerorum,TRUE
192819,Conus omaria,CONESNAILS,Conus omaria,accepted,Conus omaria,TRUE
192820,Conus caracteristicus,CONESNAILS,Conus caracteristicus,accepted,Conus caracteristicus,TRUE
192821,Conus lizarum,CONESNAILS,Conus lizarum,unaccepted,Conasprella lizarum,FALSE
192822,Conus puncticulatus,CONESNAILS,Conus puncticulatus,unaccepted,Conasprella puncticulata,FALSE
192823,Conus fernandesi,CONESNAILS,Conus fernandesi,accepted,Conus fernandesi,TRUE
192824,Conus nimbosus,CONESNAILS,Conus nimbosus,accepted,Conus nimbosus,TRUE
192825,Conus neptunus,CONESNAILS,Conus neptunus,accepted,Conus neptunus,TRUE
192826,Conus gordyi,CONESNAILS,Conus gordyi,unaccepted,Conasprella gordyi,FALSE
192827,Conus penchaszadehi,CONESNAILS,Conus penchaszadehi,accepted,Conus penchaszadehi,TRUE
192828,Conus fragilissimus,CONESNAILS,Conus fragilissimus,accepted,Conus fragilissimus,TRUE
192829,Conus circumcisus,CONESNAILS,Conus circumcisus,accepted,Conus circumcisus,TRUE
192830,Conus carnalis,CONESNAILS,Conus carnalis,accepted,Conus carnalis,TRUE
192831,Conus centurio,CONESNAILS,Conus centurio,unaccepted,Conasprella centurio,FALSE
192832,Conus sydneyensis,CONESNAILS,Conus sydneyensis,accepted,Conus sydneyensis,TRUE
192833,Conus broderipii,CONESNAILS,Conus broderipii,accepted,Conus broderipii,TRUE
192834,Conus scalptus,CONESNAILS,Conus scalptus,accepted,Conus scalptus,TRUE
192835,Conus fulmen,CONESNAILS,Conus fulmen,accepted,Conus fulmen,TRUE
192836,Conus eversoni,CONESNAILS,Conus eversoni,accepted,Conus eversoni,TRUE
192837,Conus archon,CONESNAILS,Conus archon,accepted,Conus archon,TRUE
192838,Conus timorensis,CONESNAILS,Conus timorensis,accepted,Conus timorensis,TRUE
192839,Conus tiaratus,CONESNAILS,Conus tiaratus,accepted,Conus tiaratus,TRUE
192840,Conus ignotus,CONESNAILS,Conus ignotus,accepted,Conus ignotus,TRUE
192841,Conus irregularis,CONESNAILS,Conus irregularis,accepted,Conus irregularis,TRUE
192842,Conus ione,CONESNAILS,Conus ione,unaccepted,Conasprella ione,FALSE
192843,Conus legatus,CONESNAILS,Conus legatus,accepted,Conus legatus,TRUE
192844,Conus lividus,CONESNAILS,Conus lividus,accepted,Conus lividus,TRUE
192845,Conus guanche,CONESNAILS,Conus guanche,accepted,Conus guanche,TRUE
192846,Conus gabryae,CONESNAILS,Conus gabryae,unaccepted,Conus australis,FALSE
192847,Conus consors,CONESNAILS,Conus consors,accepted,Conus consors,TRUE
192848,Conus adamsonii,CONESNAILS,Conus adamsonii,accepted,Conus adamsonii,TRUE
192849,Conus balteatus,CONESNAILS,Conus balteatus,accepted,Conus balteatus,TRUE
192850,Conus pacificus,CONESNAILS,Conus pacificus,unaccepted,Profundiconus pacificus,FALSE
192851,Conus gabelishi,CONESNAILS,Conus gabelishi,accepted,Conus gabelishi,TRUE
192852,Conus ardisiaceus,CONESNAILS,Conus ardisiaceus,accepted,Conus ardisiaceus,TRUE
192853,Conus virgo,CONESNAILS,Conus virgo,accepted,Conus virgo,TRUE
192854,Conus jourdani,CONESNAILS,Conus jourdani,accepted,Conus jourdani,TRUE
192856,Conus honkeri,CONESNAILS,Conus honkeri,accepted,Conus honkeri,TRUE
192857,Conus paulae,CONESNAILS,Conus paulae,accepted,Conus paulae,TRUE
192858,Conus fuscoflavus,CONESNAILS,Conus fuscoflavus,accepted,Conus fuscoflavus,TRUE
192859,Conus eugrammatus,CONESNAILS,Conus eugrammatus,unaccepted,Conasprella eugrammata,FALSE
192860,Conus zapatosensis,CONESNAILS,Conus zapatosensis,accepted,Conus zapatosensis,TRUE
192861,Conus elegans,CONESNAILS,Conus elegans,unaccepted,Conus comatosa,FALSE
192861,Conus elegans,CONESNAILS,Conus elegans,unaccepted,Conasprella elegans,FALSE
192862,Conus gondwanensis,CONESNAILS,Conus gondwanensis,accepted,Conus gondwanensis,TRUE
192863,Conus korni,CONESNAILS,Conus korni,accepted,Conus korni,TRUE
192864,Conus zeylanicus,CONESNAILS,Conus zeylanicus,accepted,Conus zeylanicus,TRUE
192865,Conus scopulorum,CONESNAILS,Conus scopulorum,accepted,Conus scopulorum,TRUE
192866,Conus sennottorum,CONESNAILS,Conus sennottorum,accepted,Conus sennottorum,TRUE
192867,Conus luciae,CONESNAILS,Conus luciae,accepted,Conus luciae,TRUE
192868,Conus alconnelli,CONESNAILS,Conus alconnelli,accepted,Conus alconnelli,TRUE
192869,Conus regius,CONESNAILS,Conus regius,accepted,Conus regius,TRUE
192869,Conus regius,CONESNAILS,Conus regius,unaccepted,Conus princeps,FALSE
192870,Conus arenatus,CONESNAILS,Conus arenatus,accepted,Conus arenatus,TRUE
192871,Conus cardinalis,CONESNAILS,Conus cardinalis,accepted,Conus cardinalis,TRUE
192872,Conus pictus,CONESNAILS,Conus pictus,accepted,Conus pictus,TRUE
192873,Conus voluminalis,CONESNAILS,Conus voluminalis,accepted,Conus voluminalis,TRUE
192874,Conus nux,CONESNAILS,Conus nux,accepted,Conus nux,TRUE
192875,Conus wakayamaensis,CONESNAILS,Conus wakayamaensis,unaccepted,Conasprella wakayamaensis,FALSE
192876,Conus rosalindensis,CONESNAILS,Conus rosalindensis,accepted,Conus rosalindensis,TRUE
192877,Conus franciscoi,CONESNAILS,Conus franciscoi,accepted,Conus franciscoi,TRUE
192878,Conus cuvieri,CONESNAILS,Conus cuvieri,accepted,Conus cuvieri,TRUE
192879,Conus pertusus,CONESNAILS,Conus pertusus,accepted,Conus pertusus,TRUE
193598,Takifugu vermicularis,PUFFERFISH,Takifugu vermicularis,accepted,Takifugu vermicularis,TRUE
193599,Arothron caeruleopunctatus,PUFFERFISH,Arothron caeruleopunctatus,accepted,Arothron caeruleopunctatus,TRUE
193600,Chelonodon dapsilis,PUFFERFISH,NA,error,NA,NA
193601,Canthigaster flavoreticulata,PUFFERFISH,Canthigaster flavoreticulata,accepted,Canthigaster flavoreticulata,TRUE
193602,Takifugu bimaculatus,PUFFERFISH,Takifugu bimaculatus,accepted,Takifugu bimaculatus,TRUE
193605,Takifugu chinensis,PUFFERFISH,Takifugu chinensis,accepted,Takifugu chinensis,TRUE
193611,Sphoeroides parvus,PUFFERFISH,Sphoeroides parvus,accepted,Sphoeroides parvus,TRUE
193612,Takifugu rubripes,PUFFERFISH,Takifugu rubripes,accepted,Takifugu rubripes,TRUE
193613,Arothron carduus,PUFFERFISH,Arothron carduus,accepted,Arothron carduus,TRUE
193614,Torquigener vicinus,PUFFERFISH,Torquigener vicinus,accepted,Torquigener vicinus,TRUE
193620,Sphoeroides andersonianus,PUFFERFISH,Sphoeroides andersonianus,accepted,Sphoeroides andersonianus,TRUE
193621,Torquigener hypselogeneion,PUFFERFISH,Torquigener hypselogeneion,accepted,Torquigener hypselogeneion,TRUE
193622,Lagocephalus spadiceus,PUFFERFISH,Lagocephalus spadiceus,accepted,Lagocephalus spadiceus,TRUE
193623,Canthigaster papua,PUFFERFISH,Canthigaster papua,accepted,Canthigaster papua,TRUE
193624,Takifugu reticularis,PUFFERFISH,Takifugu reticularis,accepted,Takifugu reticularis,TRUE
193628,Lagocephalus suezensis,PUFFERFISH,Lagocephalus suezensis,accepted,Lagocephalus suezensis,TRUE
193630,Sphoeroides spengleri,PUFFERFISH,Sphoeroides spengleri,accepted,Sphoeroides spengleri,TRUE
193631,Contusus brevicaudus,PUFFERFISH,Contusus brevicaudus,accepted,Contusus brevicaudus,TRUE
193632,Sphoeroides greeleyi,PUFFERFISH,Sphoeroides greeleyi,accepted,Sphoeroides greeleyi,TRUE
193636,Torquigener pleurogramma,PUFFERFISH,Torquigener pleurogramma,accepted,Torquigener pleurogramma,TRUE
193637,Torquigener andersonae,PUFFERFISH,Torquigener andersonae,accepted,Torquigener andersonae,TRUE
193638,Pelagocephalus marki,PUFFERFISH,Pelagocephalus marki,accepted,Pelagocephalus marki,TRUE
193641,Takifugu coronoidus,PUFFERFISH,Takifugu coronoidus,accepted,Takifugu coronoidus,TRUE
193642,Canthigaster axiologus,PUFFERFISH,Canthigaster axiologus,accepted,Canthigaster axiologus,TRUE
193650,Colomesus psittacus,PUFFERFISH,Colomesus psittacus,accepted,Colomesus psittacus,TRUE
193654,Takifugu plagiocellatus,PUFFERFISH,Takifugu plagiocellatus,accepted,Takifugu plagiocellatus,TRUE
193655,Canthigaster margaritata,PUFFERFISH,Canthigaster margaritata,accepted,Canthigaster margaritata,TRUE
193656,Canthigaster bennetti,PUFFERFISH,Canthigaster bennetti,accepted,Canthigaster bennetti,TRUE
193659,Takifugu exascurus,PUFFERFISH,Takifugu exascurus,accepted,Takifugu exascurus,TRUE
193660,Torquigener gloerfelti,PUFFERFISH,Torquigener gloerfelti,accepted,Torquigener gloerfelti,TRUE
193661,Tetractenos glaber,PUFFERFISH,Tetractenos glaber,accepted,Tetractenos glaber,TRUE
