"","X.1","X","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range"
"714",714,714,"Fis-123153",190718,"Chlorurus perspicillatus",NA,NA,"PARROTFISH","LC","Unknown",360068.387056185,686464.650923599,17.5718849840256,23.0031948881789,59.4249201277955,43.3070866141732,"AM"
"715",715,715,"Fis-123736",170341,"Thunnus orientalis",NA,NA,"Tunas_and_billfishes2","VU","Decreasing",152989544.786856,51245827.445644,32.0210578559274,66.2967952353942,1.68214690867839,95.0089407804775,"IUCN"
"716",716,716,"Fis-126019",187654,"Labrus viridis",NA,NA,"WRASSES","VU","Decreasing",1451388.67052138,2928340.25839796,40.3590944574551,5.77673692427791,53.864168618267,87.4788494077834,"AM"
"717",717,717,"Fis-127090",185149,"Hypleurochilus fissicornis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1577421.9566536,861639.296328826,20.1799485861183,60.9254498714653,18.8946015424165,51.6447368421053,"IUCN"
"718",718,718,"Fis-127171",193760,"Torquigener squamicauda",NA,NA,"PUFFERFISH","LC","Unknown",2620952.19564336,338382.509314562,9.25726587728741,86.8675995694295,3.8751345532831,70.4918032786885,"IUCN"
"719",719,719,"Fis-127179",193631,"Contusus brevicaudus",NA,NA,"PUFFERFISH","LC","Unknown",818152.543107048,716604.918731039,34.2672413793103,36.4224137931034,29.3103448275862,53.8983050847458,"IUCN"
"720",720,720,"Fis-127185",193661,"Tetractenos glaber",NA,NA,"PUFFERFISH","LC","Unknown",1813229.66092264,750089.903642539,24.3542435424354,62.3616236162362,13.2841328413284,64.7058823529412,"IUCN"
"721",721,721,"Fis-127204",187506,"Bodianus frenchii",NA,NA,"WRASSES","NT","Decreasing",1048345.61841899,925884.358183101,38.3512544802867,35.4838709677419,26.1648745519713,59.4444444444444,"IUCN"
"722",722,722,"Fis-127206",187604,"Pteragogus enneacanthus",NA,NA,"WRASSES","LC","Unknown",7603164.26676134,10457056.9554325,27.6772407919949,26.6340217159889,45.6887374920162,50.9604076832615,"AM"
"723",723,723,"Fis-128051",187640,"Coris cuvieri",NA,NA,"WRASSES","LC","Unknown",3846259.36815949,6044711.17243647,30.7509881422925,20.3162055335968,48.9328063241107,60.2167182662539,"AM"
"724",724,724,"Fis-128246",154829,"Parablennius yatabei",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1842922.66308997,1694177.78044682,12.5552608311229,43.7665782493369,43.6781609195402,22.3270440251572,"IUCN"
"725",725,725,"Fis-130735",187598,"Halichoeres bicolor",NA,NA,"WRASSES","LC","Unknown",7969094.3703707,4769542.58896267,21.4430599826137,55.056505360765,23.5004346566213,47.7111540941328,"IUCN"
"726",726,726,"Fis-130760",48342287,"Cirrisalarias bunares",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",4154096.60866482,1761678.41170932,5.98290598290598,68.5363247863248,25.4807692307692,19.0152801358234,"IUCN"
"727",727,727,"Fis-131626",196036,"Eptatretus multidens",NA,NA,"hagfishes","LC","Unknown",2691602.02251526,1336321.51426972,15.751211631664,64.6203554119548,19.6284329563813,44.5205479452055,"IUCN"
"728",728,728,"Fis-132769",187775,"Symphodus doderleini",NA,NA,"WRASSES","LC","Stable",1341904.14096218,2376597.18225572,49.6551724137931,4.5320197044335,45.8128078817734,91.6363636363636,"AM"
"729",729,729,"Fis-133251",170357,"Scomber colias",NA,NA,"Tunas_and_billfishes1","LC","Unknown",7890474.3702727,7328814.11485921,23.1578947368421,39.5175438596491,37.3245614035088,38.2886149383611,"IUCN"
"730",730,730,"Fis-133976",193803,"Omegophora cyanopunctata",NA,NA,"PUFFERFISH","LC","Unknown",605994.543010876,562488.578847255,29.0140845070423,38.3098591549296,32.6760563380282,47.0319634703196,"IUCN"
"731",731,731,"Fis-133990",193784,"Tetractenos hamiltoni",NA,NA,"PUFFERFISH","LC","Unknown",200999.078938493,512379.392552526,15.0214592274678,18.8841201716738,66.0944206008584,44.3037974683544,"AM"
"732",732,732,"Fis-134077",193623,"Canthigaster papua",NA,NA,"PUFFERFISH","LC","Unknown",8325925.02559919,11693775.2340953,31.5705128205128,23.3373397435897,45.0921474358974,57.4972637723459,"AM"
"733",733,733,"Fis-134684",155314,"Pseudocheilinus ocellatus",NA,NA,"WRASSES","LC","Unknown",5457127.04310068,8172251.53276415,12.9318854886476,32.3790720631787,54.6890424481737,28.5403050108932,"AM"
"734",734,734,"Fis-135733",132751,"Epinephelus coeruleopunctatus",NA,NA,"GROUPERS","LC","Unknown",14151516.9481544,18070176.1080708,33.2505587285821,25.341445244599,41.407996026819,56.7493112947658,"AM"
"735",735,735,"Fis-136667",183460,"Abudefduf declivifrons",NA,NA,"DAMSELFISH","LC","Unknown",416864.852872364,738562.006389634,35.2739726027397,13.3561643835616,51.3698630136986,72.5352112676056,"AM"
"736",736,736,"Fis-138052",170157,"Dentex spariformis",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",8755054.22099806,947740.887294587,4.69948849104859,89.6739130434783,5.62659846547315,45.5108359133127,"IUCN"
"737",737,737,"Fis-138277",48342223,"Parablennius tasmanianus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1297630.13590573,703207.724252159,27.6295133437991,54.3171114599686,18.0533751962323,60.4810996563574,"IUCN"
"738",738,738,"Fis-138530",183462,"Stegastes beebei",NA,NA,"DAMSELFISH","VU","Unknown",123704.490897101,188180.755889122,8.60215053763441,34.4086021505376,56.989247311828,20,"AM"
"739",739,739,"Fis-138631",165701,"Prognathodes falcifer",NA,NA,"BUTTERFLYFISH","LC","Unknown",1824019.19532493,545435.873811449,10.062893081761,75.2201257861635,14.7169811320755,40.6091370558376,"IUCN"
"740",740,740,"Fis-138814",187478,"Halichoeres leucurus",NA,NA,"WRASSES","LC","Unknown",7081170.82859083,8943901.18004164,26.1534783648099,30.2175472149175,43.6289744202725,46.3952502120441,"AM"
"741",741,741,"Fis-138816",155221,"Halichoeres papilionaceus",NA,NA,"WRASSES","LC","Unknown",4090825.77201893,6770051.2123151,34.8323170731707,15.967987804878,49.1996951219512,68.5671417854464,"AM"
"742",742,742,"Fis-138844",155108,"Omobranchus rotundiceps",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",6899484.36291005,2453044.99033744,10.4688050757843,70.5675008812126,18.9636940430032,35.5688622754491,"IUCN"
"743",743,743,"Fis-139086",48342502,"Parablennius intermedius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2121297.88491485,1499579.96281904,28.3057851239669,47.2107438016529,24.4834710743802,53.6203522504892,"IUCN"
"744",744,744,"Fis-139219",187409,"Ophthalmolepis lineolata",NA,NA,"WRASSES","LC","Unknown",636856.191419076,1130952.10607568,50.755939524838,3.88768898488121,45.3563714902808,92.8853754940711,"AM"
"745",745,745,"Fis-139731",194856,"Salaria basilisca",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",918455.989060019,475840.336578546,20.5821205821206,58.8357588357588,20.5821205821206,50,"IUCN"
"746",746,746,"Fis-139755",187730,"Stethojulis notialis",NA,NA,"WRASSES","LC","Unknown",2372664.34690247,1225019.34103145,13.5640785781104,60.8044901777362,25.6314312441534,34.6062052505967,"IUCN"
"747",747,747,"Fis-140317",178018,"Ctenochaetus flavicauda",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Unknown",2223730.35691814,3221352.58270626,8.9179548156956,35.4934601664685,55.5885850178359,20.0803212851406,"AM"
"748",748,748,"Fis-142138",187600,"Halichoeres nigrescens",NA,NA,"WRASSES","LC","Unknown",11666801.5781211,13684773.0551459,37.3185450986788,26.1295057902463,36.5519491110749,58.8174807197943,"AM"
"749",749,749,"Fis-142714",48342168,"Omobranchus obliquus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",8897097.75077384,8443044.23350082,23.2628398791541,40.0949503668537,36.6422097539922,38.8328530259366,"IUCN"
"750",750,750,"Fis-143216",165871,"Centropyge bispinosa",NA,NA,"ANGELFISH","LC","Stable",12408406.7935519,23282267.9932104,28.9219411573119,15.9700358267289,55.1080230159592,64.4256348246675,"AM"
"751",751,751,"Fis-143219",165849,"Centropyge ferrugata",NA,NA,"ANGELFISH","LC","Stable",4824794.55523872,1530676.86285951,12.0959332638165,71.584984358707,16.3190823774765,42.5688073394495,"IUCN"
"752",752,752,"Fis-143220",165878,"Centropyge flavissima",NA,NA,"ANGELFISH","LC","Stable",6553405.30714556,10262305.4431876,14.6615008156607,29.9551386623165,55.3833605220228,32.8610603290676,"AM"
"753",753,753,"Fis-143223",165900,"Centropyge venusta",NA,NA,"ANGELFISH","LC","Stable",5312339.34849346,1088115.75047335,8.64072764022233,80.6973218797372,10.6619504800404,44.7643979057592,"IUCN"
"754",754,754,"Fis-143281",190702,"Scarus fuscocaudalis",NA,NA,"PARROTFISH","LC","Unknown",6703732.06361064,5934824.80370552,28.3700980392157,39.7671568627451,31.8627450980392,47.1007121057986,"IUCN"
"755",755,755,"Fis-143889",178024,"Zebrasoma desjardinii",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",3080464.69233869,7162084.47945909,28.9969834087481,10.1432880844646,60.8597285067873,74.0847784200385,"AM"
"756",756,756,"Fis-145088",187766,"Halichoeres kallochroma",NA,NA,"WRASSES","LC","Unknown",6412346.30752535,799668.026939386,3.2258064516129,88.666085440279,8.10810810810811,28.4615384615385,"IUCN"
"757",757,757,"Fis-145135",190732,"Scarus iseri",NA,NA,"PARROTFISH","LC","Unknown",2940739.28165301,3059573.46499721,32.7296248382924,32.5355756791721,34.7347994825356,50.1486620416254,"AM"
"758",758,758,"Fis-145166",177958,"Ctenochaetus cyanocheilus",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",5484094.57929926,15934815.8339592,23.3904828551435,8.4149755073478,68.1945416375087,73.5423542354235,"AM"
"759",759,759,"Fis-145167",177992,"Ctenochaetus truncatus",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Unknown",3033115.78633947,5614768.7199226,27.1441202475685,17.816091954023,55.0397877984085,60.3736479842674,"AM"
"760",760,760,"Fis-145444",48342171,"Omobranchus germaini",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",7693908.71102716,10567236.9854965,35.3914988814318,21.8568232662192,42.751677852349,61.8210238374365,"AM"
"761",761,761,"Fis-145453",48342217,"Praealticus bilineatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3768015.40238982,5820537.31816919,23.2421875,24.6875,52.0703125,48.4922575387123,"AM"
"762",762,762,"Fis-145458",48342427,"Atrosalarias hosokawai",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",4570299.08212373,5118460.06419557,26.1538461538462,33.767258382643,40.0788954635108,43.6471362738644,"AM"
"763",763,763,"Fis-145465",48342289,"Praealticus striatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",5535300.28281105,4816369.21383372,23.5804701627486,42.6039783001808,33.8155515370705,41.0838059231254,"IUCN"
"764",764,764,"Fis-145583",187720,"Choerodon sugillatum",NA,NA,"WRASSES","LC","Unknown",4455584.27457451,1742694.37487221,18.8755020080321,66.7240390131956,14.4004589787722,56.7241379310345,"IUCN"
"765",765,765,"Fis-145609",187753,"Bodianus trilineatus",NA,NA,"WRASSES","LC","Unknown",1957416.70460625,1219518.88633609,20.8853575482406,53.5754824063564,25.539160045403,44.9877750611247,"IUCN"
"766",766,766,"Fis-146038",46104090,"Ophioblennius macclurei",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1808713.29267917,3551542.21826122,34.0925789860397,10.6539309331374,55.2534900808229,76.1904761904762,"AM"
"767",767,767,"Fis-146179",187411,"Iniistius pentadactylus",NA,NA,"WRASSES","LC","Unknown",11114207.7231876,12766884.2500598,32.6813774657305,29.4215981277165,37.897024406553,52.6244952893674,"AM"
"768",768,768,"Fis-146180",187395,"Iniistius aneitensis",NA,NA,"WRASSES","LC","Unknown",5451561.50190978,13695845.560535,22.5349378881988,12.402950310559,65.0621118012422,64.5,"AM"
"769",769,769,"Fis-146181",187731,"Iniistius baldwini",NA,NA,"WRASSES","LC","Unknown",10681539.8268572,1343791.7869334,3.62281603288798,88.1808838643371,8.19630010277492,30.6521739130435,"IUCN"
"770",770,770,"Fis-146727",178004,"Naso elegans",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Unknown",3030788.90419589,7207196.5090401,28.4745762711864,9.79284369114878,61.7325800376648,74.4094488188976,"AM"
"771",771,771,"Fis-146734",177951,"Naso tonganus",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",15060851.6567769,18894670.2070737,29.2152825440403,28.494623655914,42.2900938000458,50.6243805748266,"AM"
"772",772,772,"Fis-148569",165621,"Prognathodes aya",NA,NA,"BUTTERFLYFISH","LC","Unknown",1361691.13972556,1231014.27703455,46.9291338582677,29.9212598425197,23.1496062992126,66.9662921348315,"IUCN"
"773",773,773,"Fis-148570",165646,"Prognathodes guyanensis",NA,NA,"BUTTERFLYFISH","LC","Unknown",3082360.08590859,3595771.32589287,38.438071995119,25.869432580842,35.6924954240391,59.7722960151803,"AM"
"774",774,774,"Fis-148575",165627,"Prognathodes aculeatus",NA,NA,"BUTTERFLYFISH","LC","Stable",2594184.45950769,3548147.00684004,45.2791178497588,16.4713990351482,38.249483115093,73.3258928571429,"AM"
"775",775,775,"Fis-149111",187719,"Clepticus brasiliensis",NA,NA,"WRASSES","LC","Unknown",1221604.91844551,1300609.89923943,29.5964125560538,33.7817638266069,36.6218236173393,46.6981132075472,"AM"
"776",776,776,"Fis-149118",187466,"Oxycheilinus digramma",NA,NA,"WRASSES","LC","Unknown",13647397.4250745,21902340.6215093,35.0740273155056,16.8828187765408,48.0431539079536,67.5060746631323,"AM"
"777",777,777,"Fis-149158",187807,"Bodianus flavifrons",NA,NA,"WRASSES","LC","Unknown",2279254.1614631,386824.117478202,4.73506200676437,83.8782412626832,11.3866967305524,29.3706293706294,"IUCN"
"778",778,778,"Fis-150213",190172,"Canthigaster figueiredoi",NA,NA,"PUFFERFISH","LC","Unknown",634956.768589434,2096542.30008998,27.3109243697479,2.38095238095238,70.3081232492997,91.9811320754717,"AM"
"779",779,779,"Fis-150289",48342229,"Praealticus caesius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2513144.8641312,3107325.90409251,11.013986013986,38.1118881118881,50.8741258741259,22.4199288256228,"AM"
"780",780,780,"Fis-150321",48342433,"Enchelyurus kraussii",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",12204828.4768145,15016796.6527072,31.5766423357664,27.6642335766423,40.7591240875912,53.3021192705766,"AM"
"781",781,781,"Fis-150326",48342505,"Nannosalarias nativitatis",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",8438270.43961711,10666623.956879,30.8631753260195,26.9095425377769,42.2272821362037,53.4217126477965,"AM"
"782",782,782,"Fis-150883",183963,"Stegastes leucorus",NA,NA,"DAMSELFISH","VU","Unknown",318403.493849671,509065.451024814,17.479674796748,26.8292682926829,55.6910569105691,39.4495412844037,"AM"
"783",783,783,"Fis-151993",165684,"Chaetodon interruptus",NA,NA,"BUTTERFLYFISH","LC","Stable",1442734.51070611,4474364.35675824,26.5685019206146,4.41741357234315,69.0140845070423,85.7438016528926,"AM"
"784",784,784,"Fis-152142",165852,"Paracentropyge multifasciata",NA,NA,"ANGELFISH","LC","Stable",8592133.74102438,14735061.2704515,27.5165562913907,19.5860927152318,52.8973509933775,58.4182776801406,"AM"
"785",785,785,"Fis-155103",187623,"Iniistius dea",NA,NA,"WRASSES","LC","Unknown",11871106.2243544,3181718.58534316,12.4042879019908,76.044629183986,11.5510829140232,51.7808219178082,"IUCN"
"786",786,786,"Fis-155663",46104064,"Hypsoblennius hentz",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",708736.792788222,1349240.50332262,40.7407407407407,7.05467372134039,52.2045855379189,85.239852398524,"AM"
"787",787,787,"Fis-158172",187693,"Thalassoma nigrofasciatum",NA,NA,"WRASSES","LC","Unknown",2102890.84429145,4400249.04826084,31.7441158720579,10.7423053711527,57.5135787567894,74.7159090909091,"AM"
"788",788,788,"Fis-159655",190709,"Scarus coeruleus",NA,NA,"PARROTFISH","LC","Unknown",2939132.4399888,3338136.08713907,33.2510795805059,28.9327575570635,37.8161628624306,53.4722222222222,"AM"
"789",789,789,"Fis-161650",187368,"Bodianus dictynna",NA,NA,"WRASSES","LC","Unknown",7906484.347289,14371808.9113754,29.8557353976073,16.0626319493315,54.0816326530612,65.0191570881226,"AM"
"790",790,790,"Fis-161832",170212,"Evynnis tumifrons",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",13788681.9051364,2004643.70977794,9.09270998415214,84.607765451664,6.29952456418384,59.0733590733591,"IUCN"
"791",791,791,"Fis-162304",48342488,"Rhabdoblennius nitidus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",4573065.49151967,2725951.03543471,11.5680072300045,58.2467239042024,30.185268865793,27.7056277056277,"IUCN"
"792",792,792,"Fis-162908",180103,"Roa australis",NA,NA,"BUTTERFLYFISH","LC","Unknown",8105833.13725068,106355.158355943,0.948212983223924,98.6870897155361,0.364697301239971,72.2222222222222,"IUCN"
"793",793,793,"Fis-163398",170309,"Kajikia audax",NA,NA,"Tunas_and_billfishes1","NT","Decreasing",208945136.607928,175079272.931491,80.2001885064185,19.1891568984057,0.610654595175829,99.2443407694582,"IUCN"
"794",794,794,"Fis-163774",132730,"Hyporthodus acanthistius",NA,NA,"GROUPERS","LC","Unknown",888513.573749285,1728689.3985755,46.9522240527183,2.96540362438221,50.0823723228995,94.059405940594,"AM"
"795",795,795,"Fis-163776",132795,"Hyporthodus ergastularius",NA,NA,"GROUPERS","LC","Unknown",320450.944243625,524416.073420897,45.4545454545455,9.56937799043062,44.9760765550239,82.6086956521739,"AM"
"796",796,796,"Fis-163777",64400,"Hyporthodus flavolimbatus",NA,NA,"GROUPERS","VU","Decreasing",3239432.32097935,4720343.3655964,51.1049723756906,10.2209944751381,38.6740331491713,83.3333333333333,"AM"
"797",797,797,"Fis-163778",132827,"Hyporthodus mystacinus",NA,NA,"GROUPERS","LC","Stable",2848130.26035606,3498635.59750154,43.1270358306189,20.7817589576547,36.0912052117264,67.4821610601427,"AM"
"798",798,798,"Fis-163779",7860,"Hyporthodus nigritus",NA,NA,"GROUPERS","CR","Unknown",3183790.51239181,1750787.45804882,25.9071117561684,54.3541364296081,19.7387518142235,56.7567567567568,"IUCN"
"799",799,799,"Fis-163781",7861,"Hyporthodus niveatus",NA,NA,"GROUPERS","VU","Decreasing",4146417.80527219,4186262.18722026,49.0478641276377,24.9099330931549,26.0422027792074,66.3187195546277,"AM"
"800",800,800,"Fis-163783",44675,"Hyporthodus quernus",NA,NA,"GROUPERS","NT","Unknown",235326.546933969,430142.637509274,20.1030927835052,22.680412371134,57.2164948453608,46.9879518072289,"AM"
"801",801,801,"Fis-16392",170264,"Diplodus holbrookii",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",476331.721559067,858670.923218159,35.2459016393443,12.8415300546448,51.9125683060109,73.2954545454545,"AM"
"802",802,802,"Fis-163966",187492,"Symphodus ocellatus",NA,NA,"WRASSES","LC","Stable",1689542.08607649,2852450.01784444,49.7615262321145,6.27980922098569,43.9586645468998,88.7943262411347,"AM"
"803",803,803,"Fis-163987",193712,"Arothron stellatus",NA,NA,"PUFFERFISH","LC","Unknown",15457422.6394256,28329484.7325865,40.641865844256,9.01117964533539,50.3469545104086,81.8517080745342,"AM"
"804",804,804,"Fis-165431",48342444,"Atrosalarias holomelas",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",6359522.59668944,15182653.2778327,26.2555066079295,10.8546255506608,62.8898678414097,70.7502374169041,"AM"
"805",805,805,"Fis-165433",194854,"Microlipophrys nigriceps",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1064720.48795776,2278540.08192364,39.0466531440162,5.67951318458418,55.2738336713996,87.3015873015873,"AM"
"806",806,806,"Fis-166721",194853,"Microlipophrys dalmatinus",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1247283.87730069,1519706.39691937,37.6654632972323,24.187725631769,38.1468110709988,60.8949416342412,"AM"
"807",807,807,"Fis-21661",170308,"Grammatorcynus bicarinatus",NA,NA,"Tunas_and_billfishes1","LC","Unknown",1231523.06423222,1751958.63416343,26.3221153846154,25.6009615384615,48.0769230769231,50.6944444444444,"AM"
"808",808,808,"Fis-21662",170358,"Grammatorcynus bilineatus",NA,NA,"Tunas_and_billfishes1","LC","Unknown",10112510.6612964,17438974.3849181,30.730587053251,17.2097028850294,52.0597100617195,64.1017964071856,"AM"
"809",809,809,"Fis-21693",187438,"Halichoeres prosopeion",NA,NA,"WRASSES","LC","Unknown",8027522.15038247,10990744.2351263,30.5987155583178,24.4665423658587,44.9347420758235,55.5680963130173,"AM"
